Customer Code,Customer Name,KIT ITEM,OEM,Item Description,Product type,Item Code,Date,No. of kits
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,10-01-2021 00:00,35
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,11-01-2021 00:00,18
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,12-01-2021 00:00,40
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,01-01-2022 00:00,37
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,02-01-2022 00:00,64
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,03-01-2022 00:00,42
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,04-01-2022 00:00,53
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,05-01-2022 00:00,49
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,06-01-2022 00:00,63
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,07-01-2022 00:00,34
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,08-01-2022 00:00,48
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,09-01-2022 00:00,65
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,10-01-2022 00:00,64
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,11-01-2022 00:00,47
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,12-01-2022 00:00,62
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,01-01-2023 00:00,33
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,02-01-2023 00:00,59
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,03-01-2023 00:00,35
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,04-01-2023 00:00,45
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,05-01-2023 00:00,53
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,06-01-2023 00:00,69
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,07-01-2023 00:00,81
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,08-01-2023 00:00,128
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,09-01-2023 00:00,152
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,10-01-2023 00:00,128
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,11-01-2023 00:00,118
10002740,Customer_15,KIT0000609,manufacturer_20,Caliper,Brakes,A020000001,12-01-2023 00:00,136
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,04-01-2021 00:00,111
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,05-01-2021 00:00,103
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,06-01-2021 00:00,110
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,07-01-2021 00:00,97
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,08-01-2021 00:00,73
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,09-01-2021 00:00,102
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,10-01-2021 00:00,161
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,11-01-2021 00:00,111
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,12-01-2021 00:00,216
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,01-01-2022 00:00,135
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,02-01-2022 00:00,271
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,03-01-2022 00:00,255
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,04-01-2022 00:00,236
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,05-01-2022 00:00,181
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,06-01-2022 00:00,276
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,07-01-2022 00:00,211
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,08-01-2022 00:00,238
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,09-01-2022 00:00,302
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,10-01-2022 00:00,211
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,11-01-2022 00:00,225
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,12-01-2022 00:00,329
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,01-01-2023 00:00,151
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,02-01-2023 00:00,281
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,03-01-2023 00:00,197
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,04-01-2023 00:00,207
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,05-01-2023 00:00,302
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,06-01-2023 00:00,223
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,07-01-2023 00:00,300
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,08-01-2023 00:00,312
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,09-01-2023 00:00,240
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,10-01-2023 00:00,143
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,11-01-2023 00:00,176
10002740,Customer_15,KIT0000905,manufacturer_21,CALIPER,Brakes,A020000001,12-01-2023 00:00,134
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,04-01-2021 00:00,499
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,05-01-2021 00:00,262
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,06-01-2021 00:00,380
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,07-01-2021 00:00,486
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,08-01-2021 00:00,270
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,09-01-2021 00:00,300
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,10-01-2021 00:00,290
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,11-01-2021 00:00,220
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,12-01-2021 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,01-01-2022 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,02-01-2022 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,03-01-2022 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,04-01-2022 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,05-01-2022 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,06-01-2022 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,07-01-2022 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,08-01-2022 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,09-01-2022 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,10-01-2022 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,11-01-2022 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,12-01-2022 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,01-01-2023 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,02-01-2023 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,03-01-2023 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,04-01-2023 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,05-01-2023 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,06-01-2023 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,07-01-2023 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,08-01-2023 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,09-01-2023 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,10-01-2023 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,11-01-2023 00:00,518.7835087
10002740,Customer_15,KIT0000968,manufacturer_22,Caliper YRA14 Grp2,Brakes,A020000001,12-01-2023 00:00,438
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,04-01-2021 00:00,231.5134035
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,05-01-2021 00:00,231.5134035
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,06-01-2021 00:00,231.5134035
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,07-01-2021 00:00,231.5134035
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,08-01-2021 00:00,231.5134035
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,09-01-2021 00:00,231.5134035
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,10-01-2021 00:00,72
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,11-01-2021 00:00,144
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,12-01-2021 00:00,216
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,01-01-2022 00:00,144
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,02-01-2022 00:00,288
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,03-01-2022 00:00,216
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,04-01-2022 00:00,72
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,05-01-2022 00:00,142
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,06-01-2022 00:00,294
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,07-01-2022 00:00,152
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,08-01-2022 00:00,122
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,09-01-2022 00:00,310
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,10-01-2022 00:00,252
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,11-01-2022 00:00,284
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,12-01-2022 00:00,162
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,01-01-2023 00:00,224
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,02-01-2023 00:00,262
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,03-01-2023 00:00,316
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,04-01-2023 00:00,242
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,05-01-2023 00:00,223
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,06-01-2023 00:00,342
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,07-01-2023 00:00,270
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,08-01-2023 00:00,270
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,09-01-2023 00:00,338
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,10-01-2023 00:00,226
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,11-01-2023 00:00,378
10007070,Customer_16,KIT0000468,manufacturer_23,Oil Sump - A4004631501,Oil Tank Assembly,A020000001,12-01-2023 00:00,216
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,04-01-2021 00:00,60
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,05-01-2021 00:00,20
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,06-01-2021 00:00,25
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,07-01-2021 00:00,35
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,08-01-2021 00:00,40
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,09-01-2021 00:00,80
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,10-01-2021 00:00,85
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,11-01-2021 00:00,10
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,12-01-2021 00:00,80
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,01-01-2022 00:00,60
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,02-01-2022 00:00,55
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,03-01-2022 00:00,70
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,04-01-2022 00:00,70
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,05-01-2022 00:00,40
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,06-01-2022 00:00,35
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,07-01-2022 00:00,15
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,08-01-2022 00:00,34
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,09-01-2022 00:00,40
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,10-01-2022 00:00,50
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,11-01-2022 00:00,15
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,12-01-2022 00:00,20
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,01-01-2023 00:00,35
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,02-01-2023 00:00,110
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,03-01-2023 00:00,65
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,04-01-2023 00:00,69
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,05-01-2023 00:00,30
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,06-01-2023 00:00,25
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,07-01-2023 00:00,15
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,08-01-2023 00:00,36
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,09-01-2023 00:00,55
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,10-01-2023 00:00,8
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,11-01-2023 00:00,20
10009470,Customer_17,KIT0000524,manufacturer_2,Cylinder Head,Engine Parts,A020000001,12-01-2023 00:00,40
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,04-01-2021 00:00,22
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,05-01-2021 00:00,39
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,06-01-2021 00:00,21
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,07-01-2021 00:00,32
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,08-01-2021 00:00,23
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,09-01-2021 00:00,42
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,10-01-2021 00:00,37
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,11-01-2021 00:00,17
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,12-01-2021 00:00,28
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,01-01-2022 00:00,36
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,02-01-2022 00:00,30
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,03-01-2022 00:00,39
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,04-01-2022 00:00,10
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,05-01-2022 00:00,10
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,06-01-2022 00:00,35
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,07-01-2022 00:00,35
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,08-01-2022 00:00,32
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,09-01-2022 00:00,37
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,10-01-2022 00:00,25
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,11-01-2022 00:00,54
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,12-01-2022 00:00,60
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,01-01-2023 00:00,50
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,02-01-2023 00:00,37
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,03-01-2023 00:00,61
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,04-01-2023 00:00,35
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,05-01-2023 00:00,30
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,06-01-2023 00:00,32
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,07-01-2023 00:00,50
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,08-01-2023 00:00,50
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,09-01-2023 00:00,77
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,10-01-2023 00:00,34
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,11-01-2023 00:00,46
10009470,Customer_17,KIT0000563,manufacturer_23,Charger Pipe - D137,Engine,A020000001,12-01-2023 00:00,49
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,04-01-2021 00:00,10
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,05-01-2021 00:00,6
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,06-01-2021 00:00,1
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,07-01-2021 00:00,13
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,08-01-2021 00:00,9
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,09-01-2021 00:00,13
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,10-01-2021 00:00,7
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,11-01-2021 00:00,3
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,12-01-2021 00:00,8
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,01-01-2022 00:00,14
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,02-01-2022 00:00,16
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,03-01-2022 00:00,14
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,04-01-2022 00:00,9
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,05-01-2022 00:00,6
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,06-01-2022 00:00,7
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,07-01-2022 00:00,3
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,08-01-2022 00:00,12
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,09-01-2022 00:00,8
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,10-01-2022 00:00,14
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,11-01-2022 00:00,19
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,12-01-2022 00:00,10
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,01-01-2023 00:00,11
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,02-01-2023 00:00,9
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,03-01-2023 00:00,14
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,04-01-2023 00:00,10
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,05-01-2023 00:00,13
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,06-01-2023 00:00,10
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,07-01-2023 00:00,20
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,08-01-2023 00:00,14
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,09-01-2023 00:00,17
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,10-01-2023 00:00,10
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,11-01-2023 00:00,8
10009470,Customer_17,KIT0000564,manufacturer_23,PTO Housing - G131,Engine Parts,A020000001,12-01-2023 00:00,8
10009470,Customer_17,KIT0000565,manufacturer_23,Dekel,Engine Parts,A020000001,04-01-2021 00:00,12
10009470,Customer_17,KIT0000565,manufacturer_23,Dekel,Engine Parts,A020000001,05-01-2021 00:00,6
10009470,Customer_17,KIT0000565,manufacturer_23,Dekel,Engine Parts,A020000001,06-01-2021 00:00,231.5134035
10009470,Customer_17,KIT0000565,manufacturer_23,Dekel,Engine Parts,A020000001,07-01-2021 00:00,11
10009470,Customer_17,KIT0000565,manufacturer_23,Dekel,Engine Parts,A020000001,08-01-2021 00:00,15
10009470,Customer_17,KIT0000565,manufacturer_23,Dekel,Engine Parts,A020000001,09-01-2021 00:00,10
10009470,Customer_17,KIT0000565,manufacturer_23,Dekel,Engine Parts,A020000001,10-01-2021 00:00,18
10009470,Customer_17,KIT0000565,manufacturer_23,Dekel,Engine Parts,A020000001,11-01-2021 00:00,4
10009470,Customer_17,KIT0000565,manufacturer_23,Dekel,Engine Parts,A020000001,12-01-2021 00:00,15
10009470,Customer_17,KIT0000565,manufacturer_23,Dekel,Engine Parts,A020000001,01-01-2022 00:00,10
